case,answer,step,kind,status,start_time,end_time,components,modalities,returned_count,truncated,workflow_check,prediction
case_000084,recommendationservice_latency,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000084,recommendationservice_latency,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""recommendationservice_diskio"", ""recommendationservice_mem""]"
case_000085,recommendationservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000085,recommendationservice_mem,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,42,False,OK component focus metrics->trace->log,
case_000085,recommendationservice_mem,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""emailservice_socket"", ""checkoutservice_socket""]"
case_000086,recommendationservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000086,recommendationservice_mem,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000086,recommendationservice_mem,10,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""recommendationservice_mem"", ""currencyservice_latency""]"
case_000087,recommendationservice_mem,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000087,recommendationservice_mem,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000087,recommendationservice_mem,10,component_focus,True,1260,1440,"[""recommendationservice"", ""currencyservice"", ""emailservice"", ""productcatalogservice"", ""checkoutservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000087,recommendationservice_mem,11,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""recommendationservice_mem"", ""recommendationservice_diskio""]"
case_000088,recommendationservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000088,recommendationservice_socket,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->metrics->traces->logs->metrics->traces->logs,29,False,OK component focus metrics->trace->log,
case_000088,recommendationservice_socket,10,component_focus,True,1260,1440,"[""recommendationservice"", ""productcatalogservice""]",metrics->traces->metrics->traces->metrics->traces->logs->metrics->traces->logs,32,False,OK component focus metrics->trace->log,
case_000088,recommendationservice_socket,11,completed,True,,,,,,,OK completed,"[""recommendationservice_latency"", ""recommendationservice_mem"", ""frontend_latency""]"
case_000089,recommendationservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000089,recommendationservice_socket,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000089,recommendationservice_socket,10,completed,True,,,,,,,OK completed,"[""recommendationservice_mem"", ""currencyservice_latency"", ""emailservice_mem""]"
case_000090,recommendationservice_socket,1,metrics_broad_scan,True,0,180,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,2,metrics_broad_scan,True,180,360,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,3,metrics_broad_scan,True,360,540,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,4,metrics_broad_scan,True,540,720,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,5,metrics_broad_scan,True,720,900,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,6,metrics_broad_scan,True,900,1080,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,7,metrics_broad_scan,True,1080,1260,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,8,metrics_broad_scan,True,1260,1440,[],metrics,18,False,OK metrics-only broad scan,
case_000090,recommendationservice_socket,9,component_focus,True,1260,1440,"[""recommendationservice""]",metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs->metrics->traces->logs,54,False,OK component focus metrics->trace->log,
case_000090,recommendationservice_socket,10,completed,True,,,,,,,OK completed,"[""recommendationservice_mem"", ""recommendationservice_socket"", ""recommendationservice_latency""]"
